age,job,marital,education,X2,X4,X3,X1,device,day,month,time_spent,banner_views,days_elapsed_old,banner_views_old,outcome_old,y
50,entrepreneur,married,tertiary,0,5420,1,0,cellular,17,nov,73,1,352.0,0,unknown,0
37,technician,married,secondary,0,180,0,0,cellular,8,aug,215,2,345.0,0,unknown,1
47,blue-collar,married,primary,0,117,1,0,unknown,7,may,113,2,346.0,0,unknown,1
36,admin.,divorced,secondary,0,496,0,0,unknown,8,may,269,3,350.0,0,unknown,0
33,management,married,tertiary,0,812,0,0,cellular,22,dec,396,1,394.0,0,unknown,0
26,services,single,secondary,0,-224,1,1,unknown,3,jun,189,1,390.0,0,unknown,1
55,admin.,married,secondary,0,512,0,0,cellular,18,aug,115,4,354.0,0,unknown,0
36,blue-collar,single,secondary,0,0,0,0,unknown,19,jun,238,1,479.0,0,unknown,0
60,technician,married,secondary,0,478,0,0,cellular,29,jan,139,1,171.0,5,failure,0
55,unemployed,divorced,secondary,0,79,1,0,cellular,17,jul,418,2,371.0,0,unknown,0
42,unemployed,married,secondary,0,583,1,0,unknown,12,jun,153,6,364.0,0,unknown,0
49,self-employed,married,tertiary,0,147,0,1,cellular,2,feb,559,1,189.0,4,failure,1
48,management,married,tertiary,0,3494,0,0,cellular,28,jan,145,3,97.0,1,other,1
47,management,married,tertiary,0,0,0,1,cellular,21,aug,374,1,364.0,0,unknown,0
50,blue-collar,divorced,primary,0,-232,1,0,unknown,19,jun,168,1,345.0,0,unknown,0
63,retired,married,secondary,0,1612,0,0,cellular,19,aug,399,2,183.0,2,success,0
33,blue-collar,married,secondary,0,-416,1,0,unknown,29,may,431,2,370.0,0,unknown,0
35,blue-collar,married,secondary,0,80,1,1,unknown,2,jun,579,2,379.0,0,unknown,0
38,management,married,tertiary,0,76,1,0,cellular,7,jul,196,3,370.0,0,unknown,0
41,management,married,tertiary,0,8553,1,0,cellular,12,aug,304,12,365.0,0,unknown,0
25,services,married,secondary,0,77,1,0,unknown,9,jun,220,4,356.0,0,unknown,0
37,entrepreneur,married,secondary,0,209,1,0,cellular,17,apr,100,1,370.0,0,unknown,1
57,retired,married,secondary,0,703,1,0,unknown,15,may,405,2,386.0,0,unknown,1
51,technician,married,secondary,0,221,1,0,unknown,7,may,139,3,373.0,0,unknown,0
59,blue-collar,divorced,primary,0,1265,0,1,cellular,7,jul,849,1,347.0,0,unknown,0
58,retired,divorced,secondary,0,0,0,0,unknown,17,jun,436,5,345.0,0,unknown,1
52,retired,divorced,tertiary,0,-309,1,0,unknown,19,jun,500,2,350.0,0,unknown,0
33,admin.,single,tertiary,0,146,0,0,cellular,23,jul,351,3,356.0,0,unknown,0
43,management,married,tertiary,0,136,0,0,cellular,6,aug,120,2,350.0,0,unknown,1
52,retired,divorced,tertiary,0,3687,1,1,unknown,16,jun,741,4,347.0,0,unknown,0
29,blue-collar,divorced,secondary,0,0,1,0,unknown,25,jun,281,3,717.0,0,unknown,0
29,blue-collar,single,secondary,0,415,0,1,cellular,28,jan,161,1,463.0,0,unknown,1
59,self-employed,married,unknown,0,59,0,0,cellular,12,aug,171,2,345.0,0,unknown,0
44,management,married,primary,0,4758,1,0,cellular,22,jul,712,6,347.0,0,unknown,0
48,blue-collar,divorced,primary,0,2677,0,0,unknown,20,jun,23,3,355.0,0,unknown,1
30,blue-collar,single,unknown,0,694,1,1,cellular,18,may,599,1,306.0,4,success,0
42,management,married,secondary,0,1018,0,0,cellular,29,jul,305,2,353.0,0,unknown,1
39,services,divorced,secondary,0,-185,1,0,unknown,5,may,189,3,370.0,0,unknown,0
27,services,married,secondary,0,511,1,0,unknown,30,jun,85,5,348.0,0,unknown,0
39,blue-collar,married,secondary,0,5222,1,0,cellular,21,nov,239,2,177.0,1,failure,0
33,technician,divorced,secondary,1,6,0,0,cellular,22,aug,239,2,776.0,0,unknown,0
57,management,married,tertiary,0,0,0,0,cellular,6,aug,100,6,413.0,0,unknown,0
46,blue-collar,married,secondary,0,66,1,0,cellular,12,may,211,1,364.0,3,failure,0
37,technician,married,secondary,0,588,1,0,cellular,14,aug,65,4,361.0,0,unknown,0
29,technician,single,tertiary,0,1185,1,0,unknown,26,may,536,1,366.0,0,unknown,0
39,services,divorced,secondary,0,-288,1,0,cellular,11,may,227,1,363.0,0,unknown,0
36,blue-collar,married,secondary,0,1482,1,0,cellular,21,nov,154,1,362.0,0,unknown,1
28,management,single,tertiary,0,320,1,0,cellular,30,apr,239,1,356.0,0,unknown,1
37,management,single,tertiary,0,600,1,0,cellular,17,nov,116,2,196.0,1,failure,0
37,management,married,tertiary,0,975,1,1,cellular,21,nov,69,9,352.0,0,unknown,0
47,admin.,divorced,secondary,0,555,1,1,telephone,17,oct,478,1,363.0,0,unknown,1
57,retired,single,primary,0,604,0,0,cellular,19,nov,187,1,349.0,0,unknown,0
46,blue-collar,single,primary,0,355,1,0,unknown,13,may,320,1,361.0,0,unknown,1
32,technician,single,secondary,0,0,1,0,cellular,20,aug,322,2,465.0,0,unknown,1
21,student,single,tertiary,0,1258,0,0,cellular,7,jul,404,1,343.0,0,unknown,1
36,blue-collar,married,secondary,0,-128,0,1,telephone,14,jul,821,3,356.0,0,unknown,0
48,management,married,secondary,0,410,1,0,cellular,12,may,116,1,343.0,0,unknown,0
30,admin.,married,secondary,0,-44,1,0,cellular,17,jul,97,1,368.0,0,unknown,0
41,blue-collar,divorced,primary,1,210,1,0,unknown,13,may,383,1,358.0,0,unknown,1
34,admin.,married,primary,0,239,1,0,unknown,2,jun,107,2,349.0,0,unknown,1
34,management,married,tertiary,0,611,0,0,cellular,2,jun,350,1,368.0,0,unknown,0
51,self-employed,married,secondary,0,95,1,0,cellular,23,jul,1309,4,351.0,0,unknown,0
33,technician,divorced,secondary,0,1480,1,0,cellular,5,may,223,1,346.0,0,unknown,1
34,technician,single,secondary,0,60,0,0,cellular,7,aug,274,2,377.0,0,unknown,1
36,blue-collar,married,primary,0,345,1,0,cellular,20,apr,223,1,384.0,0,unknown,1
44,technician,single,tertiary,0,643,0,0,cellular,16,oct,324,1,143.0,3,failure,0
37,unemployed,married,secondary,0,1152,0,0,cellular,29,jan,222,1,362.0,0,unknown,1
67,retired,married,secondary,0,1146,0,0,cellular,13,nov,259,1,92.0,2,failure,0
58,admin.,married,secondary,0,2777,1,0,telephone,2,nov,214,3,459.0,0,unknown,1
52,retired,divorced,primary,0,353,0,0,cellular,31,jul,395,4,346.0,0,unknown,0
42,self-employed,married,secondary,0,68,0,0,cellular,14,aug,314,2,358.0,0,unknown,1
31,services,single,secondary,0,887,0,0,cellular,30,jan,427,1,373.0,0,unknown,1
30,blue-collar,single,secondary,0,75,1,0,unknown,16,may,123,1,457.0,0,unknown,1
27,technician,single,secondary,0,299,1,0,cellular,5,feb,29,7,364.0,0,unknown,0
44,services,married,secondary,0,0,1,1,cellular,11,may,161,1,360.0,0,unknown,0
40,technician,married,primary,0,210,1,0,cellular,12,may,22,4,420.0,0,unknown,0
45,management,single,tertiary,0,311,1,1,cellular,22,may,81,1,500.0,0,unknown,0
37,blue-collar,single,secondary,0,7622,1,1,telephone,6,may,111,1,344.0,0,unknown,1
43,blue-collar,married,primary,0,8,0,0,telephone,7,jul,245,5,346.0,0,unknown,1
34,technician,single,secondary,0,16,0,0,cellular,13,aug,990,1,478.0,0,unknown,0
38,technician,married,secondary,0,318,0,0,cellular,5,aug,274,1,182.0,6,success,1
43,blue-collar,divorced,primary,0,75,1,0,cellular,9,jul,118,1,346.0,0,unknown,1
37,technician,divorced,secondary,0,51,0,1,cellular,28,jan,2150,2,353.0,0,unknown,0
30,blue-collar,married,primary,0,1127,1,0,unknown,29,may,13,1,364.0,0,unknown,1
39,services,single,secondary,0,7066,1,0,cellular,15,may,667,3,357.0,3,other,0
69,technician,married,secondary,0,9064,0,0,cellular,7,aug,714,1,345.0,0,unknown,0
31,blue-collar,married,primary,0,76,0,1,telephone,7,jul,146,4,354.0,0,unknown,1
54,technician,married,secondary,0,-939,1,0,unknown,29,may,202,1,371.0,0,unknown,1
41,housemaid,married,primary,0,1529,0,0,cellular,7,jul,61,6,365.0,0,unknown,0
52,entrepreneur,divorced,tertiary,0,199,1,1,cellular,3,feb,373,1,236.0,2,failure,1
32,admin.,married,secondary,0,337,0,0,cellular,15,may,51,3,368.0,1,failure,1
42,services,divorced,secondary,0,83,0,0,cellular,13,may,300,5,358.0,6,failure,0
33,housemaid,married,tertiary,0,98,1,1,unknown,7,may,109,1,357.0,0,unknown,1
43,blue-collar,married,unknown,0,1123,1,0,cellular,16,apr,191,2,322.0,3,failure,1
50,admin.,married,secondary,0,-130,1,0,cellular,10,jul,328,1,360.0,0,unknown,0
41,management,divorced,tertiary,0,-78,1,0,cellular,3,feb,69,4,252.0,4,failure,1
56,admin.,divorced,secondary,0,778,1,0,unknown,6,may,149,2,361.0,0,unknown,1
34,blue-collar,married,secondary,0,2137,0,0,unknown,9,may,245,4,374.0,0,unknown,0
44,housemaid,married,secondary,0,281,1,0,unknown,8,may,604,1,370.0,0,unknown,0
52,self-employed,married,secondary,0,-201,0,1,cellular,19,nov,905,1,133.0,2,failure,0
50,technician,married,secondary,0,2062,0,0,unknown,30,may,165,1,370.0,0,unknown,0
28,housemaid,married,secondary,0,15,1,0,telephone,25,jul,133,7,371.0,0,unknown,0
33,blue-collar,married,secondary,0,0,1,0,cellular,19,nov,330,2,355.0,0,unknown,0
41,services,married,secondary,0,1141,1,0,cellular,29,jan,75,1,247.0,1,failure,0
39,technician,single,secondary,0,175,0,1,unknown,16,jun,757,2,350.0,0,unknown,0
32,technician,single,secondary,0,-23,0,1,cellular,7,aug,152,5,343.0,0,unknown,1
31,technician,single,tertiary,0,56,0,0,unknown,15,may,320,3,357.0,0,unknown,0
33,blue-collar,married,primary,0,329,1,0,unknown,9,may,44,1,350.0,0,unknown,0
31,self-employed,single,secondary,0,1086,0,0,cellular,20,nov,410,1,344.0,0,unknown,0
55,blue-collar,married,secondary,0,1164,0,0,cellular,18,nov,242,1,344.0,0,unknown,0
46,blue-collar,single,tertiary,0,460,1,0,unknown,7,may,1102,2,414.0,0,unknown,0
30,blue-collar,single,secondary,0,5909,1,0,cellular,18,may,420,2,343.0,0,unknown,1
32,technician,divorced,secondary,0,2,1,0,unknown,11,jun,354,17,371.0,0,unknown,0
55,admin.,divorced,secondary,0,166,0,0,cellular,20,nov,324,7,153.0,4,failure,1
31,management,single,secondary,0,202,1,0,cellular,7,may,590,1,373.0,0,unknown,0
31,management,married,unknown,0,668,0,0,cellular,18,nov,75,2,349.0,0,unknown,1
37,housemaid,married,secondary,0,12939,1,1,cellular,16,jul,39,9,348.0,0,unknown,1
49,housemaid,married,secondary,0,7317,1,0,unknown,8,may,140,1,365.0,0,unknown,1
46,blue-collar,married,secondary,0,-396,0,1,cellular,4,aug,115,1,391.0,0,unknown,1
51,admin.,divorced,secondary,0,-20,0,0,unknown,1,jul,58,1,370.0,0,unknown,1
48,technician,married,secondary,0,1526,0,0,cellular,6,aug,273,2,353.0,0,unknown,0
50,services,married,secondary,0,77,0,0,cellular,27,may,138,2,363.0,0,unknown,0
53,blue-collar,married,secondary,0,66,0,0,unknown,6,jun,360,2,352.0,0,unknown,1
50,admin.,divorced,secondary,1,2405,1,0,cellular,6,may,114,1,287.0,8,failure,1
40,management,divorced,secondary,0,1148,1,0,cellular,11,aug,105,2,357.0,0,unknown,1
35,management,married,tertiary,0,175,1,0,cellular,7,aug,257,2,370.0,0,unknown,0
57,retired,married,secondary,0,1230,0,0,cellular,22,feb,200,1,374.0,0,unknown,0
54,blue-collar,married,primary,0,-16,0,1,telephone,8,jul,346,2,478.0,0,unknown,0
31,admin.,married,secondary,0,11839,1,1,cellular,20,nov,533,2,357.0,0,unknown,0
38,blue-collar,married,primary,0,132,1,0,cellular,14,may,797,2,356.0,0,unknown,0
51,admin.,married,secondary,0,194,0,1,cellular,22,jul,71,2,364.0,0,unknown,0
59,retired,married,primary,0,741,0,0,cellular,19,nov,194,2,152.0,2,failure,0
33,management,married,tertiary,0,158,0,0,cellular,6,feb,192,2,350.0,0,unknown,1
60,management,married,tertiary,0,5041,0,0,cellular,4,may,8,7,181.0,1,success,1
46,self-employed,married,primary,0,107,1,0,cellular,8,aug,109,6,344.0,0,unknown,0
50,management,married,tertiary,0,0,1,0,unknown,6,jun,243,7,366.0,0,unknown,1
40,blue-collar,married,secondary,0,211,1,0,unknown,5,may,216,4,365.0,0,unknown,0
32,blue-collar,married,secondary,0,517,1,0,unknown,5,may,528,1,347.0,0,unknown,0
32,management,single,tertiary,0,974,1,0,unknown,3,jun,228,1,362.0,0,unknown,1
37,technician,married,secondary,0,5287,1,1,cellular,19,nov,599,4,100.0,2,failure,0
47,blue-collar,divorced,secondary,0,506,0,0,cellular,24,jul,134,1,374.0,0,unknown,0
41,blue-collar,single,secondary,0,842,1,0,unknown,5,may,144,3,352.0,0,unknown,1
34,blue-collar,married,secondary,0,405,1,0,unknown,21,may,103,1,354.0,0,unknown,0
51,housemaid,married,primary,0,1275,0,0,unknown,6,jun,92,1,854.0,0,unknown,0
38,technician,married,secondary,0,1828,0,0,unknown,16,jun,35,1,374.0,0,unknown,1
34,blue-collar,single,secondary,0,128,1,0,unknown,23,may,114,4,804.0,0,unknown,1
48,blue-collar,married,primary,0,2227,0,0,cellular,18,aug,98,12,345.0,0,unknown,0
28,services,single,secondary,0,3575,1,0,unknown,3,jun,245,1,389.0,0,unknown,1
36,management,married,secondary,0,1989,0,0,unknown,17,jun,344,2,360.0,0,unknown,1
30,technician,single,tertiary,0,255,1,0,unknown,9,may,119,2,555.0,0,unknown,0
45,blue-collar,married,primary,0,323,1,0,unknown,13,may,276,2,367.0,0,unknown,0
26,admin.,married,secondary,0,233,1,0,cellular,21,jul,236,3,358.0,0,unknown,0
60,entrepreneur,married,tertiary,0,1164,1,0,unknown,15,may,325,1,357.0,0,unknown,0
41,technician,married,secondary,0,0,1,0,telephone,4,dec,43,1,363.0,0,unknown,1
29,services,married,secondary,0,399,0,0,cellular,2,jun,210,1,374.0,0,unknown,1
40,blue-collar,married,secondary,0,1808,1,0,cellular,12,may,560,1,364.0,0,unknown,0
27,admin.,single,tertiary,0,1993,1,0,cellular,5,may,102,5,349.0,0,unknown,0
26,technician,single,secondary,1,-516,1,0,unknown,23,may,386,2,357.0,0,unknown,1
59,management,married,tertiary,0,220,1,0,telephone,16,jul,30,2,349.0,0,unknown,1
38,management,married,tertiary,0,0,0,0,cellular,12,aug,119,2,364.0,0,unknown,0
34,self-employed,divorced,tertiary,0,5722,1,0,cellular,18,nov,157,2,551.0,0,unknown,1
46,blue-collar,single,primary,0,259,0,1,cellular,31,jul,652,7,353.0,0,unknown,0
60,technician,divorced,tertiary,0,-317,1,0,unknown,27,may,498,1,345.0,0,unknown,1
32,management,married,tertiary,0,3517,1,0,unknown,27,may,57,5,370.0,0,unknown,0
42,management,divorced,tertiary,0,221,1,0,unknown,7,may,720,2,351.0,0,unknown,0
35,management,single,tertiary,0,995,0,0,cellular,5,feb,39,1,368.0,0,unknown,1
34,self-employed,single,secondary,0,296,0,0,cellular,27,aug,609,13,363.0,0,unknown,0
53,unknown,married,unknown,0,13,0,0,telephone,28,jan,69,1,357.0,0,unknown,0
35,technician,single,tertiary,0,458,1,0,cellular,8,apr,2129,1,322.0,3,failure,0
45,services,married,secondary,0,759,1,0,unknown,2,jun,172,2,769.0,0,unknown,1
50,blue-collar,married,primary,0,33,1,0,unknown,2,jun,134,8,362.0,0,unknown,1
30,unemployed,married,secondary,0,-98,1,0,unknown,27,may,173,1,344.0,0,unknown,1
50,blue-collar,married,primary,0,8000,1,0,cellular,20,aug,221,10,358.0,0,unknown,0
35,management,married,tertiary,0,1731,0,0,cellular,31,jul,361,4,364.0,0,unknown,0
26,admin.,single,secondary,0,586,1,1,unknown,12,may,215,1,491.0,0,unknown,1
52,services,married,secondary,0,5,1,1,cellular,11,jul,94,2,345.0,0,unknown,0
31,technician,single,secondary,0,4,1,0,telephone,31,jul,21,24,358.0,0,unknown,1
31,self-employed,married,secondary,0,0,1,0,cellular,20,nov,23,1,347.0,0,unknown,0
60,blue-collar,married,secondary,0,196,0,0,unknown,20,jun,583,3,366.0,0,unknown,0
45,self-employed,married,secondary,0,3080,0,0,cellular,19,nov,296,1,359.0,0,unknown,1
33,blue-collar,single,tertiary,0,-303,1,0,unknown,28,may,126,2,778.0,0,unknown,0
31,management,married,tertiary,0,623,1,0,cellular,13,may,96,2,349.0,5,failure,0
37,services,married,tertiary,0,0,1,0,unknown,30,may,55,1,352.0,0,unknown,0
45,technician,married,secondary,0,1415,1,0,cellular,17,nov,483,1,116.0,1,failure,0
34,services,married,secondary,1,421,1,0,unknown,20,may,247,3,344.0,0,unknown,1
28,admin.,married,secondary,0,-97,1,0,cellular,29,jan,79,1,225.0,2,success,0
32,blue-collar,married,secondary,0,1281,1,0,cellular,20,apr,222,1,434.0,0,unknown,1
31,technician,single,tertiary,0,6,0,0,cellular,8,aug,243,2,701.0,0,unknown,0
29,management,single,tertiary,0,119,1,0,unknown,28,may,136,2,355.0,0,unknown,0
58,management,married,tertiary,0,1318,0,0,cellular,16,jul,184,1,179.0,5,failure,0
46,management,divorced,tertiary,0,461,0,0,cellular,30,dec,369,2,345.0,0,unknown,0
34,services,married,secondary,0,-694,1,0,unknown,26,may,62,1,344.0,0,unknown,0
26,management,single,secondary,0,63,0,0,cellular,28,jul,76,4,541.0,0,unknown,1
31,student,single,unknown,0,640,0,0,cellular,3,feb,92,1,363.0,0,unknown,1
54,entrepreneur,married,unknown,0,1956,0,0,cellular,19,nov,221,5,495.0,0,unknown,0
36,blue-collar,divorced,secondary,0,853,0,0,unknown,20,jun,15,12,344.0,0,unknown,1
33,admin.,married,secondary,0,44,1,1,unknown,7,may,231,1,345.0,0,unknown,1
30,student,single,tertiary,0,3026,0,0,cellular,23,jul,251,1,535.0,1,failure,1
31,management,married,tertiary,0,29230,0,0,cellular,25,aug,50,9,364.0,0,unknown,0
57,management,single,secondary,0,137,1,0,unknown,4,jun,91,4,366.0,0,unknown,1
36,blue-collar,married,tertiary,0,9,1,0,unknown,18,jun,112,3,370.0,0,unknown,0
27,technician,single,tertiary,0,149,0,1,cellular,30,jan,283,1,350.0,0,unknown,1
52,housemaid,divorced,primary,0,1697,0,0,unknown,20,jun,153,1,361.0,0,unknown,1
53,blue-collar,married,primary,0,-864,1,0,unknown,9,may,322,5,359.0,0,unknown,1
58,technician,divorced,secondary,0,553,1,0,cellular,28,jul,174,2,364.0,0,unknown,0
58,admin.,married,secondary,0,4348,1,0,cellular,23,jun,790,4,141.0,1,other,0
22,student,single,tertiary,0,691,0,0,cellular,30,nov,260,5,103.0,1,success,0
44,unknown,married,secondary,0,2319,0,0,cellular,4,aug,251,3,367.0,0,unknown,1
51,management,married,tertiary,0,409,1,0,cellular,28,jan,203,1,350.0,0,unknown,0
47,blue-collar,married,primary,0,362,1,0,cellular,18,aug,111,8,521.0,0,unknown,0
41,blue-collar,single,secondary,0,495,1,0,cellular,20,nov,379,2,370.0,0,unknown,1
32,technician,single,unknown,0,-301,1,0,cellular,18,may,176,2,775.0,0,unknown,0
61,admin.,divorced,secondary,0,4519,0,0,cellular,6,sep,145,1,391.0,11,other,0
32,management,single,secondary,0,131,1,1,cellular,23,jul,1152,2,357.0,0,unknown,0
55,management,married,secondary,0,5836,0,0,unknown,18,jun,192,1,345.0,0,unknown,0
58,housemaid,married,primary,0,4605,0,0,cellular,4,aug,197,1,370.0,0,unknown,0
51,admin.,married,secondary,0,50,0,0,cellular,26,aug,178,2,349.0,0,unknown,0
42,admin.,married,secondary,0,-396,1,0,cellular,11,may,80,1,308.0,4,failure,1
40,blue-collar,married,secondary,0,1515,1,0,cellular,10,aug,503,1,363.0,0,unknown,0
57,blue-collar,married,primary,1,195,0,1,telephone,30,jul,185,4,349.0,0,unknown,0
34,services,divorced,secondary,0,78,1,0,unknown,7,may,35,3,362.0,0,unknown,1
51,entrepreneur,single,tertiary,1,15,0,0,unknown,11,jun,104,2,346.0,0,unknown,1
32,blue-collar,single,secondary,0,188,0,1,cellular,18,jul,144,1,367.0,0,unknown,1
30,management,married,tertiary,0,14,0,0,cellular,24,jul,90,2,364.0,0,unknown,0
44,technician,married,secondary,0,2626,1,0,unknown,14,may,567,3,363.0,0,unknown,0
48,management,married,tertiary,0,1167,1,1,cellular,1,jun,264,1,374.0,0,unknown,1
27,technician,married,secondary,0,241,0,1,unknown,26,feb,889,1,357.0,0,unknown,0
53,retired,married,tertiary,0,-22,1,0,cellular,31,jul,20,3,396.0,0,unknown,0
27,technician,married,secondary,0,0,1,0,cellular,30,jul,138,8,355.0,0,unknown,1
33,admin.,married,secondary,0,258,1,0,cellular,5,may,37,1,363.0,0,unknown,0
50,management,married,primary,0,1458,0,0,cellular,28,jan,92,1,346.0,0,unknown,0
34,management,married,tertiary,0,1288,1,0,cellular,11,may,15,8,270.0,7,other,0
51,retired,married,primary,0,2525,0,0,unknown,11,jun,184,2,351.0,0,unknown,1
30,blue-collar,single,secondary,0,0,1,0,cellular,12,may,271,1,349.0,4,failure,1
39,services,married,secondary,0,1970,1,0,unknown,8,jun,30,1,404.0,2,success,1
36,blue-collar,married,secondary,0,342,1,0,cellular,18,nov,305,1,367.0,0,unknown,1
50,admin.,married,secondary,0,326,1,0,cellular,11,may,124,1,369.0,2,failure,1
56,blue-collar,married,unknown,0,982,1,1,cellular,7,may,135,2,345.0,0,unknown,0
32,blue-collar,married,secondary,0,129,1,0,cellular,29,jul,119,7,345.0,0,unknown,0
34,management,married,tertiary,0,0,1,1,cellular,10,jul,129,1,358.0,0,unknown,1
45,management,married,tertiary,0,1493,0,0,unknown,16,jun,140,3,515.0,0,unknown,1
32,admin.,single,secondary,0,98,1,0,cellular,5,may,360,1,365.0,2,failure,0
42,blue-collar,married,secondary,0,205,1,1,unknown,29,may,313,2,461.0,0,unknown,0
39,entrepreneur,married,secondary,0,2139,1,0,cellular,15,may,576,4,371.0,1,failure,0
47,blue-collar,married,secondary,0,3715,0,0,cellular,12,feb,171,2,182.0,4,other,1
44,management,divorced,tertiary,0,7541,1,0,telephone,1,jun,55,2,82.0,1,other,0
30,blue-collar,divorced,primary,0,1,1,0,unknown,6,jun,63,9,357.0,0,unknown,0
54,services,single,secondary,0,8289,0,0,unknown,26,jun,133,2,771.0,0,unknown,0
32,blue-collar,married,secondary,0,210,1,0,cellular,13,may,308,3,364.0,1,other,0
34,technician,married,secondary,0,139,1,1,unknown,6,jun,52,13,369.0,0,unknown,1
39,blue-collar,divorced,secondary,1,-202,1,1,cellular,15,may,157,4,343.0,0,unknown,1
54,retired,married,secondary,0,3538,0,0,cellular,27,may,820,1,344.0,0,unknown,0
35,self-employed,married,secondary,0,351,1,0,unknown,9,may,298,2,367.0,0,unknown,1
